Libertex platform

Conto:	2902148352	Nome:	 	Valute:	EUR	Data del rapporto:	16.06.2020 14:11:33

Strumento	Numero operazione	Direzione	Data di apertura	Prezzo aper.	Data di chiusura	Prezzo chiusura	Importo (€)	Moltiplicatore	Ricevuto (€)	Profitto (€)
Bitcoin	Bitcoin-17814091	Vendi	28/5/2020 12:07	9415.64	29/5/2020 19:51	9396.76	150	x20	153.33	3.33
GBP/USD	GBPUSD-18021946	Vendi	29/5/2020 19:45	1.23335	29/5/2020 19:46	1.23333	50	x600	49.02	-0.98
GBP/USD	GBPUSD-18016351	Vendi	29/5/2020 18:07	1.23184	29/5/2020 19:44	1.23356	50	x200	34.9	-15.1
WTI Crude Oil	WT-17778192	Vendi	29/5/2020 18:26	35	29/5/2020 19:33	34.85	50	x10	52.14	2.14
GBP/USD	GBPUSD-18020946	Compra	29/5/2020 19:14	1.23203	29/5/2020 19:33	1.23222	6050	x50	6079.78	29.78
GBP/USD	GBPUSD-18020941	Vendi	29/5/2020 19:14	1.23219	29/5/2020 19:14	-	50	x50	-	-
GBP/USD	GBPUSD-18017155	Compra	29/5/2020 17:42	1.2307	29/5/2020 19:12	1.23254	50	x50	53.59	3.59
GBP/USD	GBPUSD-18016467	Compra	29/5/2020 17:52	1.23	29/5/2020 19:12	1.23254	50	x200	70.24	20.24
GBP/USD	GBPUSD-18016100	Compra	29/5/2020 17:52	1.22986	29/5/2020 19:12	1.23272	50	x50	55.71	5.71
GBP/USD	GBPUSD-18013583	Vendi	29/5/2020 18:58	1.2332	29/5/2020 19:11	1.23259	50	x100	52.22	2.22
WTI Crude Oil	WT-17546776	Vendi	29/5/2020 18:26	35	29/5/2020 18:27	35.36	500	x10	448.57	-51.43
GBP/USD	GBPUSD-18016689	Compra	29/5/2020 17:42	1.2307	29/5/2020 18:08	1.23203	50	x100	55.11	5.11
GBP/USD	GBPUSD-18016480	Compra	29/5/2020 17:47	1.23019	29/5/2020 17:59	1.23084	50	x600	65.11	15.11
GBP/USD	GBPUSD-18017452	Compra	29/5/2020 17:51	1.23	29/5/2020 17:51	-	50	x600	-	-
GBP/USD	GBPUSD-18016579	Vendi	29/5/2020 17:26	1.23081	29/5/2020 17:48	1.23016	50	x50	51.19	1.19
GBP/USD	GBPUSD-18016070	Vendi	29/5/2020 17:07	1.23045	29/5/2020 17:47	1.23024	6050	x50	6089.23	39.23
GBP/USD	GBPUSD-18016637	Vendi	29/5/2020 17:25	1.23068	29/5/2020 17:43	1.23058	50	x600	51.21	1.21
GBP/USD	GBPUSD-18016661	Vendi	29/5/2020 17:28	1.23085	29/5/2020 17:42	1.23069	6050	x100	6104.75	54.75
GBP/USD	GBPUSD-18016732	Compra	29/5/2020 17:29	1.23094	29/5/2020 17:30	1.23115	6000	x50	6034.12	34.12
GBP/USD	GBPUSD-18016544	Compra	29/5/2020 17:23	1.2304	29/5/2020 17:26	1.23084	50	x50	50.81	0.81
GBP/USD	GBPUSD-18016610	Compra	29/5/2020 17:25	1.23069	29/5/2020 17:26	1.23083	50	x600	52.19	2.19
GBP/USD	GBPUSD-18016450	Compra	29/5/2020 17:19	1.23039	29/5/2020 17:22	1.23052	6050	x50	6072.14	22.14
GBP/USD	GBPUSD-18016234	Vendi	29/5/2020 17:12	1.23096	29/5/2020 17:19	1.23039	50	x50	51.03	1.03
GBP/USD	GBPUSD-18016138	Vendi	29/5/2020 17:12	1.23095	29/5/2020 17:14	1.23088	6050	x50	6055.01	5.01
GBP/USD	GBPUSD-18016176	Compra	29/5/2020 17:10	1.2302	29/5/2020 17:12	1.23089	50	x50	51.28	1.28
GBP/USD	GBPUSD-18015216	Vendi	29/5/2020 16:57	1.2309	29/5/2020 17:07	1.23033	50	x50	51.09	1.09
GBP/USD	GBPUSD-18015198	Compra	29/5/2020 16:50	1.23033	29/5/2020 16:54	1.2305	6050	x50	6077.35	27.35
GBP/USD	GBPUSD-17999274	Compra	29/5/2020 16:19	1.22929	29/5/2020 16:33	1.22981	50	x100	51.87	1.87
GBP/USD	GBPUSD-17930794	Vendi	27/5/2020 16:30	1.23231	29/5/2020 16:33	1.22969	24550	x100	29626.48	5076.48
GBP/USD	GBPUSD-17963833	Vendi	28/5/2020 13:00	1.23156	29/5/2020 16:10	1.23068	100	x50	103.29	3.29
GBP/USD	GBPUSD-18012113	Vendi	29/5/2020 15:12	1.23206	29/5/2020 16:10	1.23059	6000	x50	6337.24	337.24
GBP/USD	GBPUSD-18013565	Vendi	29/5/2020 15:49	1.2329	29/5/2020 16:10	1.23058	50	x50	54.61	4.61
GBP/USD	GBPUSD-17964646	Vendi	28/5/2020 14:01	1.23174	29/5/2020 16:09	1.23044	100	x50	105.04	5.04
GBP/USD	GBPUSD-18012137	Vendi	29/5/2020 15:12	1.23241	29/5/2020 15:48	1.23223	6050	x50	6078.57	28.57
GBP/USD	GBPUSD-18012095	Vendi	29/5/2020 15:14	1.2338	29/5/2020 15:18	1.23331	6000	x200	6393.9	393.9
GBP/USD	GBPUSD-18012128	Compra	29/5/2020 15:12	1.23235	29/5/2020 15:12	1.23252	6000	x50	6018.25	18.25
GBP/USD	GBPUSD-18012099	Compra	29/5/2020 15:11	1.23199	29/5/2020 15:12	1.23228	6000	x50	6049.91	49.91
GBP/USD	GBPUSD-18012027	Compra	29/5/2020 15:10	1.23159	29/5/2020 15:10	1.23164	6000	x600	5926.92	-73.08
GBP/USD	GBPUSD-17963855	Vendi	28/5/2020 12:55	1.23229	29/5/2020 15:10	1.23177	11050	x50	11250.03	200.03
GBP/USD	GBPUSD-18007020	Compra	29/5/2020 15:04	1.233	29/5/2020 15:09	1.23122	50	x600	5.1	-44.9
GBP/USD	GBPUSD-18007128	Vendi	29/5/2020 13:28	1.23592	29/5/2020 15:09	1.23152	100	x100	135.12	35.12
GBP/USD	GBPUSD-18007504	Vendi	29/5/2020 13:35	1.2349	29/5/2020 15:09	1.23152	50	x50	56.7	6.7
GBP/USD	GBPUSD-18009462	Vendi	29/5/2020 14:16	1.23685	29/5/2020 15:09	1.23168	500	x200	911.52	411.52
GBP/USD	GBPUSD-18009473	Vendi	29/5/2020 14:16	1.23683	29/5/2020 15:09	1.23176	50	x200	90.5	40.5
GBP/USD	GBPUSD-18011212	Vendi	29/5/2020 14:56	1.23826	29/5/2020 15:09	1.23192	500	x600	2028.75	1528.75
GBP/USD	GBPUSD-17959641	Vendi	28/5/2020 11:11	1.23351	29/5/2020 15:04	1.23295	23000	x100	23907.3	907.3
GBP/USD	GBPUSD-18007002	Vendi	29/5/2020 13:24	1.23475	29/5/2020 15:04	1.23321	8550	x100	9556.63	1006.63
GBP/USD	GBPUSD-18007070	Vendi	29/5/2020 13:32	1.23657	29/5/2020 15:01	1.23465	150	x200	195.31	45.31
GBP/USD	GBPUSD-17964896	Vendi	28/5/2020 13:15	1.23664	29/5/2020 14:54	1.23589	550	x50	565.39	15.39
GBP/USD	GBPUSD-18009949	Vendi	29/5/2020 14:28	1.23723	29/5/2020 14:53	1.23714	500	x600	509.69	9.69
GBP/USD	GBPUSD-18009336	Vendi	29/5/2020 14:17	1.2375	29/5/2020 14:53	1.23703	50	x600	59.45	9.45
GBP/USD	GBPUSD-18010889	Vendi	29/5/2020 14:50	1.23835	29/5/2020 14:52	1.23704	500	x600	802.82	302.82
GBP/USD	GBPUSD-18010290	Vendi	29/5/2020 14:44	1.23815	29/5/2020 14:46	1.23753	500	x600	638.1	138.1
GBP/USD	GBPUSD-18010518	Vendi	29/5/2020 14:45	1.2383	29/5/2020 14:46	1.23753	500	x600	679.27	179.27
GBP/USD	GBPUSD-18010018	Vendi	29/5/2020 14:29	1.23773	29/5/2020 14:34	1.23715	50	x600	62.6	12.6
GBP/USD	GBPUSD-18002547	Vendi	29/5/2020 11:19	1.23696	29/5/2020 14:27	1.23654	550	x100	566.4	16.4
GBP/USD	GBPUSD-18009311	Vendi	29/5/2020 14:17	1.23755	29/5/2020 14:27	1.23659	500	x600	725.44	225.44
GBP/USD	GBPUSD-18007562	Vendi	29/5/2020 13:36	1.23714	29/5/2020 14:13	1.23693	550	x200	563.87	13.87
GBP/USD	GBPUSD-18009225	Vendi	29/5/2020 14:11	1.2371	29/5/2020 14:13	1.23682	500	x600	548.5	48.5
GBP/USD	GBPUSD-18007085	Vendi	29/5/2020 13:33	1.23469	29/5/2020 14:10	1.23672	50	x600	-	-
GBP/USD	GBPUSD-18006456	Compra	29/5/2020 13:08	1.23456	29/5/2020 13:34	1.23482	50	x200	51.7	1.7
GBP/USD	GBPUSD-18006538	Compra	29/5/2020 13:10	1.23413	29/5/2020 13:33	1.23475	6050	x200	6608.04	558.04
GBP/USD	GBPUSD-18007100	Compra	29/5/2020 13:27	1.23391	29/5/2020 13:29	1.23419	2550	x200	2645.71	95.71
GBP/USD	GBPUSD-18003044	Compra	29/5/2020 13:11	1.2336	29/5/2020 13:24	1.23389	50	x600	55.59	5.59
GBP/USD	GBPUSD-18006619	Compra	29/5/2020 13:12	1.23353	29/5/2020 13:23	1.23384	50	x200	52.02	2.02
GBP/USD	GBPUSD-18006427	Vendi	29/5/2020 13:07	1.23421	29/5/2020 13:12	1.23357	50	x50	51.17	1.17
GBP/USD	GBPUSD-18006387	Vendi	29/5/2020 13:06	1.23396	29/5/2020 13:12	1.23335	50	x200	54.37	4.37
GBP/USD	GBPUSD-18003057	Vendi	29/5/2020 11:35	1.23405	29/5/2020 13:11	1.23367	6050	x50	6128.21	78.21
GBP/USD	GBPUSD-18006447	Vendi	29/5/2020 13:07	1.23422	29/5/2020 13:11	1.23389	6050	x20	6076.63	26.63
GBP/USD	GBPUSD-18006356	Compra	29/5/2020 13:05	1.23399	29/5/2020 13:07	1.23418	50	x200	50.97	0.97
GBP/USD	GBPUSD-18003136	Vendi	29/5/2020 13:04	1.23442	29/5/2020 13:05	1.23415	50	x100	50.89	0.89
GBP/USD	GBPUSD-18003379	Vendi	29/5/2020 11:45	1.23543	29/5/2020 13:04	1.23416	50	x200	59.79	9.79
GBP/USD	GBPUSD-18003150	Vendi	29/5/2020 11:39	1.23504	29/5/2020 13:04	1.23422	500	x100	530.36	30.36
GBP/USD	GBPUSD-18003258	Vendi	29/5/2020 11:42	1.23535	29/5/2020 13:04	1.23421	50	x500	71.85	21.85
GBP/USD	GBPUSD-18005710	Vendi	29/5/2020 12:49	1.23536	29/5/2020 13:04	1.23421	6050	x50	6317.18	267.18
GBP/USD	GBPUSD-18003192	Vendi	29/5/2020 11:52	1.23601	29/5/2020 12:32	1.23511	50	x600	70.38	20.38
GBP/USD	GBPUSD-18003982	Vendi	29/5/2020 12:02	1.23675	29/5/2020 12:32	1.23507	50	x600	88.56	38.56
GBP/USD	GBPUSD-17491635	Vendi	29/5/2020 12:02	1.2368	29/5/2020 12:32	1.23506	50	x600	90.26	40.26
GBP/USD	GBPUSD-18005100	Vendi	29/5/2020 12:32	1.23529	29/5/2020 12:32	1.23515	6000	x600	6233.14	233.14
GBP/USD	GBPUSD-17994213	Vendi	29/5/2020 11:37	1.2345	29/5/2020 12:21	1.23694	500	x500	-	-
GBP/USD	GBPUSD-18003645	Vendi	29/5/2020 11:54	1.23632	29/5/2020 12:01	1.23607	50	x600	54.85	4.85
GBP/USD	GBPUSD-17995714	Vendi	29/5/2020 10:33	1.23296	29/5/2020 11:38	1.23496	100	x600	-	-
GBP/USD	GBPUSD-18001101	Vendi	29/5/2020 10:37	1.23273	29/5/2020 11:37	1.23474	500	x600	-	-
GBP/USD	GBPUSD-18002800	Vendi	29/5/2020 11:30	1.2341	29/5/2020 11:34	1.23404	6000	x50	6007.29	7.29
GBP/USD	GBPUSD-18002771	Compra	29/5/2020 11:25	1.23378	29/5/2020 11:26	1.23395	6000	x50	6024.31	24.31
GBP/USD	GBPUSD-18002601	Compra	29/5/2020 11:20	1.23379	29/5/2020 11:26	1.23395	6000	x50	6019.45	19.45
GBP/USD	GBPUSD-18002788	Compra	29/5/2020 11:26	1.23405	29/5/2020 11:26	-	6000	x50	-	-
GBP/USD	GBPUSD-18002595	Vendi	29/5/2020 11:20	1.2338	29/5/2020 11:25	1.23361	6000	x50	6031.6	31.6
GBP/USD	GBPUSD-18001808	Vendi	29/5/2020 11:08	1.23406	29/5/2020 11:19	1.23355	500	x600	606.96	106.96
Bitcoin	Bitcoin-17810979	Vendi	28/5/2020 12:07	9409.46	29/5/2020 11:00	9354.25	150	x20	165	15
GBP/USD	GBPUSD-17994552	Vendi	29/5/2020 10:47	1.2335	29/5/2020 10:56	1.23312	500	x600	576.61	76.61
GBP/USD	GBPUSD-17999547	Vendi	29/5/2020 9:56	1.23093	29/5/2020 10:34	1.23293	100	x600	-	-
GBP/USD	GBPUSD-17999141	Compra	29/5/2020 9:44	1.23001	29/5/2020 10:09	1.23156	50	x100	56.07	6.07
GBP/USD	GBPUSD-17999279	Compra	29/5/2020 9:49	1.22969	29/5/2020 9:56	1.23031	6050	x100	6326.24	276.24
GBP/USD	GBPUSD-17999189	Compra	29/5/2020 9:45	1.22993	29/5/2020 9:56	1.23024	6050	x100	6176.12	126.12
GBP/USD	GBPUSD-17999354	Vendi	29/5/2020 9:52	1.22954	29/5/2020 9:54	1.2294	6050	x50	6067.38	17.38
GBP/USD	GBPUSD-17999099	Vendi	29/5/2020 9:42	1.22968	29/5/2020 9:48	1.22945	500	x100	507.11	7.11
GBP/USD	GBPUSD-17999211	Vendi	29/5/2020 9:46	1.22985	29/5/2020 9:48	1.22953	50	x100	51.07	1.07
GBP/USD	GBPUSD-17999109	Vendi	29/5/2020 9:42	1.22991	29/5/2020 9:45	1.22971	6000	x100	6065.85	65.85
GBP/USD	GBPUSD-17998903	Vendi	29/5/2020 9:42	1.22997	29/5/2020 9:45	1.22983	550	x600	573.78	23.78
GBP/USD	GBPUSD-17998997	Compra	29/5/2020 9:40	1.22929	29/5/2020 9:41	1.22936	50	x600	50.85	0.85
GBP/USD	GBPUSD-17961869	Vendi	28/5/2020 12:09	1.23146	29/5/2020 9:35	1.22986	600	x100	673.71	73.71
GBP/USD	GBPUSD-17969797	Vendi	28/5/2020 14:44	1.23066	29/5/2020 8:59	1.22934	6000	x50	6303.87	303.87
GBP/USD	GBPUSD-17930973	Vendi	27/5/2020 16:34	1.23181	29/5/2020 8:42	1.22987	400	x100	460.21	60.21
GBP/USD	GBPUSD-17994764	Compra	29/5/2020 7:49	1.23214	29/5/2020 8:32	1.23011	50	x600	-	-
GBP/USD	GBPUSD-17957860	Vendi	28/5/2020 10:22	1.23226	29/5/2020 8:21	1.23051	450	x100	511.24	61.24
GBP/USD	GBPUSD-17995356	Compra	29/5/2020 7:56	1.23096	29/5/2020 7:56	1.23117	6000	x600	6424.05	424.05
GBP/USD	GBPUSD-17994740	Compra	29/5/2020 7:39	1.23247	29/5/2020 7:56	1.2309	50	x600	10.2	-39.8
GBP/USD	GBPUSD-17994632	Compra	29/5/2020 7:35	1.23281	29/5/2020 7:55	1.23079	500	x600	-	-
GBP/USD	GBPUSD-17994224	Compra	29/5/2020 7:22	1.23299	29/5/2020 7:55	1.23095	500	x600	-	-
GBP/USD	GBPUSD-17983793	Vendi	28/5/2020 20:28	1.23391	29/5/2020 6:40	1.23319	150	x200	165.04	15.04
GBP/USD	GBPUSD-17975180	Vendi	29/5/2020 5:32	1.235	29/5/2020 6:18	1.23369	50	x600	80.48	30.48
GBP/USD	GBPUSD-17972248	Vendi	28/5/2020 15:43	1.23236	28/5/2020 19:33	1.23166	100	x200	110.21	10.21
GBP/USD	GBPUSD-17973267	Vendi	28/5/2020 16:04	1.23315	28/5/2020 19:20	1.23261	200	x600	247.17	47.17
GBP/USD	GBPUSD-17974218	Vendi	28/5/2020 16:26	1.23347	28/5/2020 19:20	1.2327	500	x600	673.89	173.89
GBP/USD	GBPUSD-17978391	Vendi	28/5/2020 18:04	1.23354	28/5/2020 19:18	1.23334	500	x600	535.26	35.26
GBP/USD	GBPUSD-17978437	Compra	28/5/2020 18:05	1.23358	28/5/2020 18:05	1.23366	6000	x100	6012.15	12.15
GBP/USD	GBPUSD-17974100	Vendi	28/5/2020 16:24	1.23336	28/5/2020 17:46	1.23312	6000	x600	6569.17	569.17
GBP/USD	GBPUSD-17977239	Vendi	28/5/2020 17:37	1.23355	28/5/2020 17:44	1.23322	500	x600	564.44	64.44
GBP/USD	GBPUSD-17975237	Vendi	28/5/2020 16:48	1.2345	28/5/2020 17:34	-	500	x600	-	-
GBP/USD	GBPUSD-17974692	Vendi	28/5/2020 16:38	1.23361	28/5/2020 17:30	1.23332	50	x600	55.71	5.71
GBP/USD	GBPUSD-17975058	Vendi	28/5/2020 16:45	1.23375	28/5/2020 17:30	1.23325	50	x600	60.33	10.33
GBP/USD	GBPUSD-17974609	Vendi	28/5/2020 16:47	1.234	28/5/2020 17:30	1.23326	500	x600	668.96	168.96
GBP/USD	GBPUSD-17974732	Vendi	28/5/2020 16:47	1.2343	28/5/2020 16:48	1.23404	500	x600	547.39	47.39
GBP/USD	GBPUSD-17974579	Vendi	28/5/2020 16:35	1.23387	28/5/2020 16:38	1.23367	500	x600	537.68	37.68
GBP/USD	GBPUSD-17971754	Vendi	28/5/2020 15:30	1.23189	28/5/2020 15:40	1.23109	50	x200	56.29	6.29
GBP/USD	GBPUSD-17969832	Vendi	28/5/2020 14:46	1.23122	28/5/2020 15:40	1.23104	6000	x50	6028.02	28.02
GBP/USD	GBPUSD-17970860	Vendi	28/5/2020 15:08	1.23271	28/5/2020 15:29	1.23163	50	x200	58.31	8.31
GBP/USD	GBPUSD-17970892	Vendi	28/5/2020 15:12	1.2331	28/5/2020 15:23	1.23233	50	x200	55.79	5.79
GBP/USD	GBPUSD-17970452	Compra	28/5/2020 15:00	1.23212	28/5/2020 15:07	1.2325	6000	x50	6081.56	81.56
GBP/USD	GBPUSD-17970552	Compra	28/5/2020 15:02	1.23169	28/5/2020 15:02	1.23183	6000	x50	6020.7	20.7
GBP/USD	GBPUSD-17970486	Vendi	28/5/2020 15:00	1.23196	28/5/2020 15:01	1.23175	6000	x50	6037.74	37.74
GBP/USD	GBPUSD-17970377	Compra	28/5/2020 14:58	1.23192	28/5/2020 14:59	1.23215	6000	x50	6037.74	37.74
GBP/USD	GBPUSD-17970267	Vendi	28/5/2020 14:55	1.23301	28/5/2020 14:57	1.23289	6000	x600	6218.97	218.97
GBP/USD	GBPUSD-17969730	Vendi	28/5/2020 14:47	1.23142	28/5/2020 14:55	1.23343	500	x600	-	-
GBP/USD	GBPUSD-17969132	Vendi	28/5/2020 14:32	1.23021	28/5/2020 14:53	1.23261	700	x500	-	-
GBP/USD	GBPUSD-17968002	Vendi	28/5/2020 14:10	1.23006	28/5/2020 14:53	1.23249	1000	x500	-	-
GBP/USD	GBPUSD-17969497	Vendi	28/5/2020 14:38	1.23049	28/5/2020 14:43	1.23052	6050	x600	5801.19	-248.81
GBP/USD	GBPUSD-17969618	Vendi	28/5/2020 14:40	1.231	28/5/2020 14:42	1.23082	500	x600	525.58	25.58
GBP/USD	GBPUSD-17968810	Vendi	28/5/2020 14:23	1.22983	28/5/2020 14:30	1.22942	6000	x50	6084.15	84.15
GBP/USD	GBPUSD-17886502	Vendi	26/5/2020 16:14	1.236	28/5/2020 14:29	-	500	x600	-	-
GBP/USD	GBPUSD-17912114	Vendi	27/5/2020 10:02	1.2354	28/5/2020 14:29	-	500	x200	-	-
GBP/USD	GBPUSD-17914809	Vendi	27/5/2020 11:03	1.2345	28/5/2020 14:28	-	50	x200	-	-
Bitcoin	Bitcoin-17734716	Vendi	28/5/2020 14:07	9490.75	28/5/2020 14:23	9472.5	50	x20	51.02	1.02
GBP/USD	GBPUSD-17968146	Vendi	28/5/2020 14:11	1.22989	28/5/2020 14:22	1.22975	2550	x600	2658.66	108.66
GBP/USD	GBPUSD-17965396	Compra	28/5/2020 13:32	1.229	28/5/2020 14:11	1.22957	50	x50	51.02	1.02
GBP/USD	GBPUSD-17964600	Compra	28/5/2020 13:41	1.22825	28/5/2020 14:08	1.22909	50	x50	51.59	1.59
GBP/USD	GBPUSD-17964634	Compra	28/5/2020 14:01	1.228	28/5/2020 14:07	1.22909	50	x50	52.12	2.12
GBP/USD	GBPUSD-17964572	Vendi	28/5/2020 13:11	1.22901	28/5/2020 14:01	1.22813	50	x200	56.79	6.79
GBP/USD	GBPUSD-17965266	Vendi	28/5/2020 13:26	1.22991	28/5/2020 14:01	1.22807	50	x200	64.35	14.35
GBP/USD	GBPUSD-17965012	Vendi	28/5/2020 13:26	1.2301	28/5/2020 14:01	1.22804	50	x500	91.35	41.35
GBP/USD	GBPUSD-17964964	Vendi	28/5/2020 13:26	1.23031	28/5/2020 14:01	1.22814	500	x600	1008.4	508.4
GBP/USD	GBPUSD-17965340	Compra	28/5/2020 13:22	1.22927	28/5/2020 13:23	1.22939	6050	x20	6056.42	6.42
GBP/USD	GBPUSD-17919361	Vendi	28/5/2020 13:11	1.22934	28/5/2020 13:22	1.22905	6050	x100	6150.92	100.92
GBP/USD	GBPUSD-17964988	Vendi	28/5/2020 13:18	1.22963	28/5/2020 13:20	1.22946	6050	x50	6078.63	28.63
GBP/USD	GBPUSD-17964904	Compra	28/5/2020 13:15	1.2294	28/5/2020 13:16	1.22952	6050	x50	6064.04	14.04
GBP/USD	GBPUSD-17964874	Vendi	28/5/2020 13:15	1.22918	28/5/2020 13:15	1.22904	50	x50	50.17	0.17
GBP/USD	GBPUSD-17963735	Vendi	28/5/2020 13:12	1.22952	28/5/2020 13:15	1.22909	500	x600	598.81	98.81
GBP/USD	GBPUSD-17964794	Vendi	28/5/2020 13:13	1.2296	28/5/2020 13:14	1.22951	6000	x200	6034.15	34.15
GBP/USD	GBPUSD-17955398	Vendi	28/5/2020 13:12	1.22955	28/5/2020 13:13	1.22982	1000	x600	846.28	-153.72
GBP/USD	GBPUSD-17955309	Vendi	28/5/2020 13:11	1.22901	28/5/2020 13:12	1.2296	500	x600	344.99	-155.01
GBP/USD	GBPUSD-17964352	Compra	28/5/2020 13:05	1.22849	28/5/2020 13:08	1.22863	6050	x50	6071.17	21.17
GBP/USD	GBPUSD-17963775	Vendi	28/5/2020 13:03	1.22892	28/5/2020 13:07	1.2286	50	x600	56.71	6.71
GBP/USD	GBPUSD-17963870	Compra	28/5/2020 12:55	1.22818	28/5/2020 13:02	1.22841	6050	x50	6088.58	38.58
GBP/USD	GBPUSD-17963821	Compra	28/5/2020 13:00	1.22783	28/5/2020 13:01	1.22812	6050	x50	6108.14	58.14
GBP/USD	GBPUSD-17956000	Compra	28/5/2020 9:41	1.22686	28/5/2020 12:54	1.22839	50	x50	52.96	2.96
GBP/USD	GBPUSD-17962067	Compra	28/5/2020 12:14	1.22736	28/5/2020 12:53	1.22843	50	x50	52.06	2.06
GBP/USD	GBPUSD-17948901	Vendi	28/5/2020 12:51	1.22851	28/5/2020 12:53	1.22837	6000	x50	6015.87	15.87
GBP/USD	GBPUSD-17955791	Compra	28/5/2020 9:37	1.22754	28/5/2020 12:50	1.22788	6000	x50	6069.65	69.65
GBP/USD	GBPUSD-17962309	Compra	28/5/2020 12:20	1.22754	28/5/2020 12:50	1.22772	6050	x50	6077.76	27.76
GBP/USD	GBPUSD-17955899	Compra	28/5/2020 9:38	1.22727	28/5/2020 12:49	1.22765	6050	x50	6127.9	77.9
GBP/USD	GBPUSD-17962411	Compra	28/5/2020 12:22	1.22749	28/5/2020 12:49	1.22762	6000	x50	6015.88	15.88
GBP/USD	GBPUSD-17963397	Compra	28/5/2020 12:43	1.22696	28/5/2020 12:49	1.22768	50	x50	51.35	1.35
GBP/USD	GBPUSD-17962951	Compra	28/5/2020 12:38	1.22678	28/5/2020 12:43	1.22722	6050	x200	6439.84	389.84
GBP/USD	GBPUSD-17962733	Vendi	28/5/2020 12:31	1.22665	28/5/2020 12:41	1.22721	550	x600	382.58	-167.42
GBP/USD	GBPUSD-17962746	Compra	28/5/2020 12:31	1.22614	28/5/2020 12:35	1.22691	50	x50	51.43	1.43
GBP/USD	GBPUSD-17962177	Vendi	28/5/2020 12:17	1.22701	28/5/2020 12:30	1.22633	6000	x50	6152.81	152.81
GBP/USD	GBPUSD-17962298	Vendi	28/5/2020 12:19	1.22733	28/5/2020 12:30	1.2264	6050	x50	6261.42	211.42
GBP/USD	GBPUSD-17962444	Vendi	28/5/2020 12:23	1.22753	28/5/2020 12:30	1.22637	6000	x50	6270.05	270.05
GBP/USD	GBPUSD-17959944	Vendi	28/5/2020 11:17	1.22704	28/5/2020 12:30	1.22657	300	x500	352.29	52.29
GBP/USD	GBPUSD-17962107	Compra	28/5/2020 12:15	1.22728	28/5/2020 12:19	1.22781	50	x50	50.96	0.96
GBP/USD	GBPUSD-17962244	Compra	28/5/2020 12:19	1.22784	28/5/2020 12:19	1.22796	6000	x50	6018.32	18.32
GBP/USD	GBPUSD-17962186	Compra	28/5/2020 12:17	1.22729	28/5/2020 12:18	1.22745	6000	x50	6028.11	28.11
GBP/USD	GBPUSD-17962013	Vendi	28/5/2020 12:13	1.22723	28/5/2020 12:17	1.22702	6000	x50	6040.33	40.33
GBP/USD	GBPUSD-17962082	Vendi	28/5/2020 12:15	1.22768	28/5/2020 12:15	1.22727	50	x50	50.66	0.66
GBP/USD	GBPUSD-17962002	Compra	28/5/2020 12:12	1.2268	28/5/2020 12:14	-	6000	x100	-	-
GBP/USD	GBPUSD-17961856	Compra	28/5/2020 12:09	1.2265	28/5/2020 12:12	1.22693	50	x100	51.52	1.52
GBP/USD	GBPUSD-17959913	Compra	28/5/2020 11:16	1.2256	28/5/2020 12:07	1.22647	6000	x100	6398.98	398.98
Bitcoin	Bitcoin-17959293	Compra	28/5/2020 11:04	9159.25	28/5/2020 11:08	9168.5	500	x20	504.09	4.09
GBP/USD	GBPUSD-17932556	Vendi	27/5/2020 17:13	1.2246	28/5/2020 11:01	1.22401	50	x100	51.95	1.95
Bitcoin	Bitcoin-17954493	Vendi	28/5/2020 9:36	9198.26	28/5/2020 11:01	9167.5	500	x20	524.1	24.1
GBP/USD	GBPUSD-17957237	Compra	28/5/2020 10:09	1.22519	28/5/2020 10:31	1.22529	6050	x50	6059.86	9.86
GBP/USD	GBPUSD-17957265	Compra	28/5/2020 10:11	1.22426	28/5/2020 10:30	1.2252	6050	x100	6478.64	428.64
GBP/USD	GBPUSD-17954527	Vendi	28/5/2020 9:09	1.22545	28/5/2020 10:09	1.22432	6000	x50	6268.06	268.06
GBP/USD	GBPUSD-17956484	Vendi	28/5/2020 9:53	1.22586	28/5/2020 10:08	1.22433	6000	x50	6360.97	360.97
GBP/USD	GBPUSD-17956608	Vendi	28/5/2020 9:56	1.22613	28/5/2020 9:58	1.22604	6050	x50	6056.94	6.94
GBP/USD	GBPUSD-17956629	Vendi	28/5/2020 9:56	1.22675	28/5/2020 9:58	1.22618	50	x50	51.02	1.02
GBP/USD	GBPUSD-17956473	Compra	28/5/2020 9:53	1.22589	28/5/2020 9:55	1.22644	6000	x50	6123.58	123.58
GBP/USD	GBPUSD-17954609	Vendi	28/5/2020 9:11	1.22614	28/5/2020 9:52	1.22586	50	x200	51.83	1.83
GBP/USD	GBPUSD-17955922	Vendi	28/5/2020 9:39	1.22716	28/5/2020 9:40	1.22686	6000	x50	6057.44	57.44
GBP/USD	GBPUSD-17955829	Vendi	28/5/2020 9:38	1.22713	28/5/2020 9:38	1.22703	6000	x50	6013.44	13.44
GBP/USD	GBPUSD-17955574	Vendi	28/5/2020 9:32	1.22794	28/5/2020 9:33	1.22779	6000	x600	6278.51	278.51
GBP/USD	GBPUSD-17955362	Vendi	28/5/2020 9:26	1.22835	28/5/2020 9:27	1.22817	50	x600	53.05	3.05
GBP/USD	GBPUSD-17948727	Vendi	28/5/2020 9:26	1.2283	28/5/2020 9:26	1.22823	500	x600	510.99	10.99
